INST_NO,inst_name,LATITUDE,LONGITUDE
6659,Women's College Hospital,43.661327,-79.387247
6660,Homewood Health Centre,43.557716237,-80.25654805
6661,Casey House Hospice,43.668674426,-79.37785819
6662,Lady Dunn-Michipicoten Community Centre,48.00014242,-84.77256639
6663,Trillium Health Partners-Queensway,43.609672806,-79.56135702
6664,Healthcare Materials Management Service,43.0263,-81.1907886
6665,North Shore Health Network-Blind River,46.185873614,-82.92537587
6666,William Osler Health System - Etobicoke,43.73043291,-79.60091456
6667,Trillium Health Partners-Credit Valley,43.56064308,-79.70473857
6668,Windsor Regional Hospital-AHF-St. Clair College,42.317853,-83.033868
6670,Windsor Regional Hospital-AHF-St. Clair College,42.317853,-83.033868
6671,COVID-19 Care and Testing Centre–Heron,45.380187,-75.655062
6672,Hawkesbury and District General-Rockland,45.543411,-75.302262
6673,Trillium Health Partners-Queensway,43.609672806,-79.56135702
6674,Waypoint Centre for Mental Health Care-Provincial,44.80092812,-79.92950746
6675,Women's College Hospital-AHF-Inpatient Unit,43.661327,-79.387247
6676,Women's College Hospital-AHF-Inpatient Unit,43.661327,-79.387247
6679,St. Joseph's Continuing Care Centre-Clarion Site,46.493113,-80.999561
6680,Lake-of-the-Woods District-AHF-Pinecrest Home for the Aged,49.779801,-94.464612
6681,St. Joseph's Continuing Care Centre-Clarion Site,46.493113,-80.999561
6682,Lake-of-the-Woods District-AHF-Pinecrest Home for the Aged,49.779801,-94.464612
6683,Lake-of-the-Woods District-AHF-Seven Generations Education Institute,49.770882,-94.48947
6684,St. Joseph's Continuing Care Centre-Clarion Site,46.493113,-80.999561
6685,Lake-of-the-Woods District-AHF-Seven Generations Education Institute,49.770882,-94.48947
6686,Englehart and District Assessment Centre,47.822966,-79.878552
6687,Casey House-AHF-Cafeteria & Activity Room,43.668918,-79.378231
6688,Joseph Brant Hospital-AHF-Pandemic Response Unit,43.316505,-79.801338
6689,Kirkland District Hospital,48.145804,-80.05407
6690,Smooth Rock Falls Hospital,49.27929,-81.62299
6691,Six Nations COVID-19 Assessment Centre,43.070414,-80.122585
6693,Trillium Health Partners-Queensway,43.609672806,-79.56135702
6694,Joseph Brant Hospital-AHF-Pandemic Response Unit,43.316505,-79.801338
6695,Toronto East Health Network-AHF-Atrium at Kew Beach Retirement Residence,43.67799,-79.30269
6696,Toronto East Health Network-AHF-Atrium at Kew Beach Retirement Residence,43.67799,-79.30269
6697,St. Thomas Elgin General Hospital,42.76425312,-81.18148333
6698,North Shore Health Network - Thessalon,46.263768009,-83.55977926
6699,Temiskaming Hospital,47.4943343,-79.69562316
6700,Muskoka Algonquin Healthcare-Bracebridge,45.046333673,-79.31405671
6701,Erie Shores Healthcare,42.049349111,-82.61491544
6702,Queensway Carleton Hospital-AHF-Park Place,45.368365,-75.737313
6703,Dave Andreychuk Mountain Arena Assessment Centre,43.2255668,-79.883124
6704,Weeneebayko Area Health Authority-AHF-Northern College Moosonee,49.065393,-81.032655
6705,Chatham-Kent Health Alliance-AHF-St. Clair College Thames Campus,42.393823,-82.220155
6706,Chatham-Kent Health Alliance-AHF-St. Clair College Thames Campus,42.393823,-82.220155
6707,Collingwood General and Marine Hospital-AHF-Royal Canadian Legion Branch 63,44.503929,-80.201511
6708,Collingwood General and Marine Hospital-AHF-Royal Canadian Legion Branch 63,44.503929,-80.201511
6709,Niagara Health System-AHF-Embassy Hotel,43.079508,-79.082069
6710,Niagara Health System-AHF-Embassy Hotel,43.079508,-79.082069
6711,Health Sciences North AHF-Monarch Recovery Services,46.469088,-80.995059
6712,Casey House-AHF-Cafeteria & Activity Room,43.668918,-79.378231
6713,Windsor Regional Hospital-AHF-St. Clair College,42.317853,-83.033868
6714,Health Sciences North AHF-Monarch Recovery Services,46.469088,-80.995059
6715,Peterborough Regional-AHF Evinrude Centre,44.287169,-78.330364
6716,Peterborough Regional-AHF Evinrude Centre,44.287169,-78.330364
6717,Peterborough Regional-AHF Evinrude Centre,44.287169,-78.330364
6916,Wellington Assessment Centre-Harriston,43.910928,-80.874108
6917,Akwesasne COVID-19 Assessment Centre,45.000968,-74.650391
6918,North Hastings COVID-19 Assessment Centre,45.055275,-77.863357
6919,Orillia Soldiers' Memorial-AHF-Lake Simcoe Retirement Residence,44.595054,-79.407279
6920,Orillia Soldiers' Memorial-AHF-Lake Simcoe Retirement Residence,44.595054,-79.407279
6921,Goderich COVID Cold Flu Care Clinic,43.737133,-81.713737
6922,Rural Lambton COVID Cold Flu Care Clinic,42.877071,-82.149702
6923,Trillium Health Partners-Mississauga,43.57224752,-79.60962036
6924,Royal Victoria Health Centre-AHF-Rotary Inpatient,44.416182997,-79.66204133
6925,Royal Victoria Health Centre-AHF-Rotary Inpatient,44.416182997,-79.66204133
6926,Akausivik Inuit Family Health Team,45.431843,-75.667598
6927,West Haldimand General,42.957623199,-80.04546604
6928,Duncan McDonald Memorial Community Gardens Arena,44.102764,-77.568881
6929,Listowel Memorial Hospital,43.73283909,-80.95030721
6930,Brant Community COVID Cold Flu Care Clinic,43.134243,-80.262957
6931,University Health Network-AHF-4 Points by Sheraton,43.706097,-79.551761
6932,University Health Network-AHF-4 Points by Sheraton,43.706097,-79.551761
6933,University Health Network-AHF-Bond Hotel,43.656003,-79.378411
6934,University Health Network-AHF-Bond Hotel,43.656003,-79.378411
6935,University Health Network-University Centre,43.65679651,-79.38935332
6936,University Health Network-University Centre,43.65679651,-79.38935332
6937,University Health Network - Bickle Centre,43.63513868,-79.43232488
6938,University Health Network - Bickle Centre,43.63513868,-79.43232488
6939,"COVID-19 CHEO Assessment Centre for Infants, Children & Youth",45.389015,-75.691046
6940,Queensway Carleton Hospital-AHF-Park Place,45.368365,-75.737313
6941,St. Mary's General Hospital Assessment Centres,43.507548,-80.537801
6942,Michael Garron Hospital Market Place Assessment Centre,43.695458,-79.292855
6943,Tillsonburg District Memorial Hospital Assessment Centre,42.8636507,-80.7359462
6944,Grand River Regional Covid Care Clinic,43.4519738,-80.5161269
6945,Trillium Health Partners-RCC Church,43.70836719,-79.50959672
6946,Peterborough Regional-Kinsmen Civic Centre,44.2938562,-78.3424062
6947,Quinte Health-AHF-Quinte Gardens,44.17637352,-77.39250226
6948,Quinte Health-AHF-Quinte Gardens,44.17637352,-77.39250226
6949,Casey House Hospice,43.66867443,-79.37785819
6950,Huron Perth Healthcare COVID Cold Flu Care Clinic,43.368711,-80.995425
6951,Sanguen Mobile Bus Clinic,43.4686108,-80.5235249
6952,Brightshores Health System-AHF-Harry Lumley Bayshore Arena,44.5801133,-80.9370788
6953,Brightshores Health System-AHF-Harry Lumley Bayshore Arena,44.5801133,-80.9370788
6954,"Sperling COVID-19, Cold and Flu Care Clinic",44.411634,-79.685708
6955,Ottawa Hospital-AHF-Focus Eye Centre,45.381813,-75.745235
6956,Niagara Health System - Welland Hospital,42.980753365,-79.24912129
6957,Alexandria Assessment Centre,45.307000167,-74.64530826
6958,Clarington COVID-19 Assessment Centre,43.91166,-78.661282
6959,"Huntsville Covid-19, Cold and Flu Care Clinic",44.086455,-78.953598
6960,Windsor Regional Hospital-St. Clair Assessment Centre,42.317853,-83.033868
6961,Mackenzie Health-Urgent Care Centre,43.835263,-79.533011
6962,Temagami Medical Centre & Family Health Team,46.350297,-79.631386
6963,Wellington Assessment Centre-Fergus,43.705309,-80.373096
6964,Coventry Road Drive Through Assessment Centre,45.421203,-75.653706
6965,Huntsville COVID-19 Assessment Centre,45.322899,-79.212721
6966,Ottawa Hospital,45.391885487,-75.72084944
6967,Haldimand War Memorial COVID Cold Flu Care Clinic,42.905234,-79.626021
6968,Hamilton Health Sciences-AHF-King St,43.25523,-79.865056
6969,Hamilton Health Sciences-AHF-King St,43.25523,-79.865056
6970,Hailebury Assessment Centre,47.438498,-79.632183
6971,Norfolk General COVID Cold Flu Care Clinic,42.858403,-80.498458
6972,Bruyère Health-AHF-Greystone Village,45.409300004,-75.67379002
6973,Bruyère Health-AHF-Greystone Village,45.409300004,-75.67379002
6974,Humber River Health-RCC Church and Multicare Kidney Clinic,43.708377,-79.509616
6975,William Osler Health System-Peel Memorial Centre for Health & Wellness,43.690785,-79.752046
6976,Downtown Oshawa Assessment Centre,43.898785,-78.860758
6977,Norfolk General Hospital,42.834777,-80.314084
6978,St. Josephs Healthcare Hamilton-AHF-King St,43.25523,-79.865056
6979,St. Josephs Healthcare Hamilton-AHF-King St,43.25523,-79.865056
6980,North Grenville Assessment Centre,45.008923,-75.640299
6981,Scarborough Health Network-Scarborough General,43.755247,-79.247086
6982,Rapids Family Health Team COVID Cold Flu Care Clinic,42.979615,-82.361641
6983,St Joseph’s Healthcare Mountain COVID Cold Flu Care Clinic,43.239463,-79.885028
6984,Northeastern Ontario Medical Offices,46.472864,-81.005872
6985,Primacy Medical Centre,46.521959,-80.941288
6986,Dubreuilville Medical Centre–Satellite site,48.346871,-84.548621
6987,Durham Paramedics,43.922105,-78.938582
6988,Lennox and Addington Paramedics,44.251707,-76.94961
6989,Ottawa Paramedics,45.378555,-75.634929
6990,Cornwall Paramedics,45.038779,-74.690195
6991,Queensway Carleton Hospital,45.333895012,-75.80474882
6992,Mary Berglund Community Health Centre,49.712197,-86.952161
6993,Hawkesbury General Community Testing Centre,45.488466,-74.952449
6994,University of Ottawa Heart Institute,45.393981,-75.722463
6995,COVID-19 Care & Testing Centre-Orléans Health Hub,45.471178,-75.49218
6996,Shelter Health Network-St. Josephs Hamilton,43.248763,-79.857647
6998,Mountain Testing Centre at Mohawk College-St. Josephs Hamilton,43.239463,-79.885028
6999,Western University Student Testing Centre,43.009324,-81.261685
7000,North Durham COVID Assessment Clinics,44.428457,-79.154463
7001,Palmerston Medical Centre,43.834197,-80.849923
7002,Kingston Health Sciences–AHF–Focus Eye Centre,44.24908254,-76.5725701
7003,Connect Communities,43.18942,-79.78099
7004,Anishnawbe Health Toronto Covid Testing,43.660993,-79.373154
7005,Thorncliffe Park Temporary Testing Site #2-Jenner Jean-Marie CC,43.702753,-79.342312
7006,Oakridge-Scarborough-Temporary Testing Site,43.694364,-79.284197
7007,Toronto Paramedic Services Testing Centre,43.761912,-79.465386
7008,St James Town Pop Up Site,43.667377,-79.373316
7009,Taylor-Massey COVID-19 Outreach Centre,43.695458,-79.292855
7010,Thorncliffe Park COVID-19 Outreach Centre,43.705017,-79.349614
7011,Safe Haven/Community Living,43.659223,-79.438334
7012,Vibrant Healthcare Alliance,43.709753,-79.399037
7013,Community Paramedic Outreach Bluewater,42.882444,-82.164313
7014,Bingham Memorial Hospital,48.539203,-80.469817
7015,Whitby COVID19 Assessment Centre,43.851713,-78.920741
7016,Rural Wellington Assessmet Centre,43.910928,-80.874108
7017,London InterCommnity Health Centre,42.989343,-81.229712
7018,"Black Creek COVID-19, Cold and Flu Care Clinic (Sheridan)",43.721864,-79.508907
7019,Windsor Regional-AHF-Windsor Surgical Centre,42.30113805,-82.99368201
7020,Auduzhe Mino Nesewinong (Place of Healthy Breathing),43.681726,-79.41834
7021,University of Waterloo Testing & Assessment Centre,43.469049,-80.553922
7022,Clinton Family Health Team Assessment Centre,43.621791,-81.542242
7023,East York Community Centre,43.691233,-79.349456
7024,Dennis R Timbrell Resource Centre,43.718233,-79.331784
7025,Angela James Arena,43.712914,-79.327069
7026,TNO Youth Centre,43.703745,-79.347565
7027,Warden Woods Community Centre,43.703617,-79.277936
7028,South Riverdale Community Health Centre,43.661213,-79.339244
7029,Dorchester Terrace,42.980863,-81.053446
7030,Fanshawe College Student Health Services,43.014444,-81.1966
7031,London Health Sciences Testing Centre,42.958448,-81.225551
7032,HGH Community Prescott Russell Paramedics,45.481238,-74.956057
7033,Mackenzie Health-Cold & Flu Clinic,43.836577,-79.533843
7034,Alexandra Hospital Ingersoll Assessment Centre,43.031979,-80.874796
7035,Middlesex-London Paramedic Service Mobile COVID Site,42.930657,-81.207002
7036,Hamilton Paramedic Services-St. Josephs Hamilton,43.268894,-79.849852
7037,Queenston Place Retirement,43.0975,-79.102572
7038,Wasaga Beach Regional Assessment Centre,44.479186,-80.068127
7039,Lambton Public Health School Testing Centres,42.985708,-82.4049
7040,Unison Health and Community Services,43.719307,-79.444826
7041,Chartwell Elmira Retirement Home,43.600887,-80.562887
7042,CMHA Peel Dufferin Mobile Health Clinic,43.66018,-79.72558
7043,Region of Waterloo Mobile Testing Unit,43.46284,-80.520645
7044,Four Corners Community Health Centre,43.718865,-79.638813
7045,"Queen Square COVID-19, Cold and Flu Clinic",43.694944,-79.772033
7046,Georgina Nurse Practitioner Led Clinic,44.304833,-79.361268
7047,"Dufferin-Caledon COVID-19, Cold and Flu Care Clinic",43.920967,-80.099346
7048,North Etobicoke Community Testing–Elmbank,43.734377,-79.588937
7049,North Etobicoke Community Testing–Dixon Rd,43.695706,-79.552906
7050,Black Creek CHC Pop-up Testing Sites,43.757511,-79.521001
7051,Grand Wood Park,42.971893,-81.241687
7052,Chartwell Royal Marquis Retirement Residence,42.280153,-83.00709
7053,Anishnawbe Health Toronto Covid Testing,43.660993,-79.373154
7054,Central Pickering Assessment Centre,43.829739,-79.097873
7055,Chartwell Terrace on the Square Retirement Residence,43.460625,-80.521615
7056,Redeemer University Student Health Centre,43.207247,-79.948794
7057,Inner City Health Alliance,43.472323,-80.535411
7058,Windsor Regional Hospital-Metropolitan,42.30094418,-82.99657898
7059,West Community Care Clinic,43.654893,-79.459004
7060,York Mills Community Care Clinic,43.752028,-79.401863
7061,Almonte General Hospital,45.22848373,-76.18993598
7062,Queensway Carleton Hospital-AHF-Park Place,45.368365,-75.737313
7063,Village Manor Retirement Home,43.335306,-79.898341
7064,Community Testing Site Ontario Health Central Region,43.85015,-79.365084
7065,"Mississauga Health COVID-19, Cold and Flu Care Clinic",43.511957,-79.66232
7066,"Rexdale COVID-19, Cold and Flu Care Clinic",43.730464,-79.600969
7067,Trinity Village Studios-Retirement Home,43.430882,-80.441852
7068,University of Windsor Assessment Centre,42.306175,-83.065644
7069,Mount Dennis-Pop up Testing,43.698309,-79.502534
7070,Rockcliffe Smythe Pop up Testing,43.671494,-79.493657
7071,COVID 19 Testing Clinic Innisfil,44.297765,-79.612843
7072,Weeneebayko Area Health Authority-AHF-Northern College Moosonee,49.065393,-81.032655
7073,Weeneebayko Area Health Authority-AHF-Northern College Moosonee,49.065393,-81.032655
7076,Toronto East Health Network-AHF-Beach Arms Retirement Residence,43.67755359,-79.30253937
7077,Toronto East Health Network-AHF-Beach Arms Retirement Residence,43.67755359,-79.30253937
7078,Women's College Hospital–Mobile Teams,43.661511,-79.387339
7079,Village at St. Clair,42.2405,-82.97051
7080,Court at Laurelwood,43.471325,-80.592635
7222,SickKids COVID-19 Testing Centre,43.657024,-79.389077
7223,Holland Bloorview Kids Rehabilitation Hospital,43.717857,-79.372696
7224,Albany Retirement Village,42.880322,-82.148206
7225,St. Angela's Meadow Retirement Lodge,42.402268,-82.223418
7226,Victoria Place,43.44682,-80.495016
7236,Scarborough Health Network-Centenary,43.78225527,-79.20644578
7237,Sinai Health System Mobile Testing,43.657696,-79.389723
7238,Unity Health-St. Michael’s–Mobile Testing,43.654517,-79.377906
7239,Sunnybrook-Mobile Testing,43.721469,-79.378984
7240,North York General-Mobile Testing,43.769477,-79.364223
7241,Humber River Hospital-Testing Centre,43.755293,-79.526613
7242,University Health Network-Toronto Western,43.652504,-79.406067
7243,Toronto East Health-Mobile Testing,43.689593,-79.326116
7244,Unity Health St. Joseph's-Mobile Testing,43.639187,-79.450115
7245,Parkdale Queen West Community Health Centre,43.641983,-79.429725
7246,Salvation Army Toronto Grace Health Centre,43.670377,-79.382903
7247,Holland Bloorview Kids Rehabilitation Hospital,43.717847983,-79.37268637
7248,Runnymede Healthcare Centre,43.664105029,-79.48143778
7249,Durham Manor-Pickering CAC,43.848805,-79.074548
7250,Parkdale Queen West CHC-Waterfront Pop-up,43.641983,-79.429725
7251,Oneida COVID-19 Assessment Centre,42.818742,-81.409724
7252,Hamilton Wentworth Detention Centre,43.262437,-79.858933
7253,"Dr. Tara Walker, Primary Care",43.002679,-81.228376
7254,Village of Wentworth Heights,43.198694,-79.872712
7255,SHN Covid-19 Assessment Centre-Birchmount,43.80171506,-79.30801201
7256,Caroline Place Retirement Residence,43.259267,-79.874892
7257,Chartwell Kingsville Retirement Residence,42.03868,-82.728275
7258,Monarch Memory Care,43.089753,-79.124959
7259,Delrose Retirement Residence,42.842533,-80.490827
7261,Timmins & District-AHF-St Mary's Garden Retirement Home,48.47719273,-81.32909399
7262,Timmins & District-AHF-St Mary's Garden Retirement Home,48.47719273,-81.32909399
7263,Timmins & District-AHF-St Mary's Garden Retirement Home,48.47719273,-81.32909399
7264,Cambridge Memorial-AHF-Tri-City Colonoscopy Clinic,43.409835,-80.395061
7265,Lakeridge Health-Whitby,43.85648,-78.942794
7267,Ottawa Hospital Clinical Assessment Centre,45.391885487,-75.72084944
7273,Health Sciences North-Amberwood Retirement Home,46.461644,-81.010137
7274,Health Sciences North-Amberwood Retirement Home,46.461644,-81.010137
7275,"Keswick COVID-19, Cold and Flu Care Clinic",44.22571,-79.46322
7276,Hôpital Montfort-AHF-Ottawa Gastrointestinal Institute,45.39903,-75.623142
7282,Guelph General-AHF-Clear Vision Surgical,43.410754,-80.397409
7300,West Elgin Community Health Centre,42.604846,-81.605203
7301,Keelesdale Eglinton West COVID-19 Pop-Up,43.698309,-79.502534
7302,Ridley College Student Health Services,43.151657,-79.253419
7303,Dr James E. Williams MPC,43.266678,-79.953666
7304,"Barrie Family Medicine COVID-19, Cold & Flu",44.363982,-79.616446
7305,"Milton Covid-19, Cold and Flu Clinic",43.536686,-79.873105
7306,MyHealth Community Testing Site,43.751033,-79.738
7307,SOAHAC Chippewa Assessment Centre,42.78671,-81.47805
7308,London InterCommnity Health Centre,42.989343,-81.229712
7309,Mackenzie Health-Cortellucci Vaughan Hospital,43.84810462,-79.54183515
7310,Lawrence Heights Pop up Clinic,43.661327,-79.387246
7311,Sawmill Creek,45.352604,-75.648537
7312,MyHealth Centre,43.003523,-81.180172
7313,Neighbourhood Pop Up Testing Clinic-Victoria Hills,43.428738,-80.458871
7314,Neighbourhood Pop Up Testing Clinic-Kingsdale,43.428738,-80.458871
7315,Vaughan CHC Community Testing Centre,43.836577,-79.533843
7316,Good Shepherd-Mobile Service,43.249183,-79.869657
7317,Sunshine Centre,43.46483,-80.534744
7318,CareFirst Community Testing Sites,43.812654,-79.294441
7319,"Covid, Cold & Flu Care @ Hurontario Street",43.768406,-79.658147
7320,VHA Home HealthCare In-Home Testing,43.64869,-79.38544
7321,Regent Park–Fred Victor CRC,43.654517,-79.377906
7322,Etobicoke UCC COVID-19 Testing Site,43.73545,-79.606312
7323,Aamjiwnaang Health Centre,42.9144,-82.41616
7324,Guelph CHC COVID Outreach,43.54778,-80.250818
7325,Kettle & Stony Point First Nation Health Centre,43.178808,-81.996469
7326,Walpole Island Health Centre,42.57997,-82.40328
7327,Carefirst One-Stop Multi-Services Centre,43.812654,-79.294441
7328,Black Creek CHC Community Testing Site,43.839644,-79.283038
7329,Carefirst Markham Presbyterian Church Testing Site,43.852843,-79.311125
7330,Islamic Society of Markham-Community Testing Site,43.841417,-79.264384
7331,Southwest Ottawa Covid-19 Assessment Centre,45.195345,-75.837376
7336,Ottawa Hospital-AHF-Extendicare West End Villa,45.35441648,-75.7759106
7337,Ottawa Hospital-AHF-Extendicare West End Villa,45.35441648,-75.7759106
7338,Sunnybrook Health Sciences-AHF-Mobile Health Unit,43.72146948,-79.37898425
7339,Sunnybrook Health Sciences-AHF-Mobile Health Unit,43.72146948,-79.37898425
7342,St. Mary's General-AHF-TLC Waterloo,43.42867,-8043535
7343,The uOttawa COVID-19 Assessment Centre,43.838923,-79.081391
7344,Hamilton Health Sciences-AHF-Mobile Health Unit,43.262057,-79.857413
7345,Hamilton Health Sciences-AHF-Mobile Health Unit,43.262057,-79.857413
7346,LAMP Community Pop-Ups,43.674726,-79.480952
7349,Providence Care Hospital-Transitional Care Unit,44.22544899,-76.50641133
7356,Access Alliance Multicultural Health & Community Services,43.671494,-79.493657
7357,St. Josephs Hamilton-McMaster Assessment Centre,43.257959,-79.919324
7358,Health Sciences North-HSN Lodge,46.469088,-80.995059
7359,Health Sciences North-HSN Lodge,46.469088,-80.995059
7360,Unity Health Toronto-Kensington Health,43.65734,-79.403375
7361,University Health Network-AHF-Kensington Screening Clinic,43.65734,-79.403375
7362,Black Creek Community Health Centre - San Romanoway Site,43.758955,-79.516173
7363,Flemingdon-Gateway Outreach Centre,43.710333,-79.332933
7364,Gerrard Square Outreach Centre,43.668517,-79.338876
7365,Shoppers World Outreach Centre,43.691073,-79.288863
7366,Central Park Drive-Chinguacousy Park,43.720765,-79.722174
7367,Kingsway Drive In,43.64619,-79.70905
7369,East Ottawa Kids COVID Care Clinic,45.458746,-75.495292
7370,Old South Thames Valley FHT,42.967164,-81.285617
7371,Whitehills-Thames Valley FHT-Carlington Heights,43.01412,-81.325634
7372,Kinoak Arena,43.419384,-79.700482
7373,George Street Public School,43.993863,-79.471496
7374,St Jean de Brebeuf,43.834251,-79.559417
7375,Flower City Lawn Bowling Club,43.674299,-79.768374
7376,"Mississauga Medical Arts COVID, Cold & Flu Clinic",43.555375,-79.714156
7377,Mohawk College Health and Wellness Centre,43.239463,-79.885028
7378,Midland Covid Assessment Centre,44.728445,-79.869826
7379,"Pearl Medical Group COVID, Cold & Flu Clinic",43.518493,-79.69453
7380,FH Health-Milton District Hospital,43.495479,-79.870403
7381,COVID-19 Testing Clinic Burlington,43.316501,-79.801359
7382,Bourget Centre de dépistage Covid-19,45.432957,-75.165337
7384,Toronto East Health Network-AHF-Don Mills Surgical Unit,43.723607576,-79.33617409
7397,St Joseph's Healthcare Hamilton-Covid Care Clinic,43.249163326,-79.86964711
7398,Niagara Health COVID-19 Clinical Assessment Centre,43.15523353,-79.27725988
7408,Sunnybrook Health Sciences-AHF-Don Mills Surgical Unit,43.723607576,-79.33617409
7420,St James Town Wellness Clinic,43.667377,-79.373316
7429,Respiratory Diversion Clinic,44.23111275,-76.48614508
7435,Ottawa Hospital Dialysis Clinic-Baseline,45.37105,-75.717437
7436,Ottawa Hospital Cornwall Dialysis Clinic,45.021224,-74.74633
7444,Lennox and Addington County General-Respiratory Clinic,44.240369305,-76.96588938
7446,Women's College Hospital,43.661327,-79.387247
7448,William Osler-AHF-Uptown Eye Specialists,45.450802,-75.587447
7453,Southlake Regional Health Centre-RCC Finch,43.75528377,-79.52661403
7458,Hôpital Montfort-AHF-Beacon Heights,45.450352,-75.587164
7459,St. Mary's General-AHF-Vision Group Canada Lasik MD,43.451505,-80.485867
7460,Queensway Carleton-AHF-Ottawa Gastrointestinal Institute,45.39903,-75.623142
7461,Hôpital Montfort-AHF-Beacon Heights,45.450352,-75.587164
7463,Headwaters Health-AHF-Uptown Eye Specialists,45.450802,-75.587447
7464,Headwaters Health-AHF-Clarity Eye Institute,43.834389,-79.507521
7472,Ottawa Hospital-AHF-Bearbrook Retirement Living,45.432378,-75.563959
7473,Ottawa Hospital-AHF-Bearbrook Retirement Living,45.432378,-75.563959
7480,Salvation Army Toronto Grace-AHF-McNicoll Manor,43.8057619,-79.3360002
7481,Salvation Army Toronto Grace-AHF-McNicoll Manor,43.8057619,-79.3360002
7482,Salvation Army Toronto Grace-AHF-Queens Estate Retirement,43.7072091,-79.504315
7483,Salvation Army Toronto Grace-AHF-Queens Estate Retirement,43.7072091,-79.504315
7494,Royal Victoria Regional Health Centre-AHF-Barrie Surgical Centre,44.34694,-79.66447
7510,University Health Network-Rumsey Centre,43.717447,-79.371582
7510,University Health Network-Rumsey Centre,43.717447,-79.371582
7520,Lakeridge Health-Jerry Coughlan Health & Wellness Centre,43.856226,-79.228624
7524,Muskoka Algonquin Healthcare-Huntsville,45.33894297,-79.20405045
7534,Sunnybrook Health Sciences-AHF-Kensington Eye Institute,43.65734,-79.403375
7544,University Health Network-West Park Healthcare,43.686762,-79.50856
7545,University Health Network-West Park Healthcare,43.686762,-79.50856
7546,University Health Network-West Park Healthcare,43.686762,-79.50856
7547,Huron Perth Healthcare Alliance-Clinton,43.621385113,-81.54264245
7548,Huron Perth Healthcare Alliance-Clinton,43.621385113,-81.54264245
7549,Huron Perth Healthcare Alliance-Clinton,43.621385113,-81.54264245
7550,Huron Perth Healthcare Alliance-St. Marys,43.25841477,-81.1517911
7551,Huron Perth Healthcare Alliance-St. Marys,43.25841477,-81.1517911
7552,Huron Perth Healthcare Alliance-St. Marys,43.25841477,-81.1517911
7553,Huron Perth Healthcare Alliance-Seaforth,43.551629267,-81.38571314
7554,Huron Perth Healthcare Alliance-Seaforth,43.551629267,-81.38571314
7555,Huron Perth Healthcare Alliance-Seaforth,43.551629267,-81.38571314
7556,Huron Perth Healthcare Alliance-Seaforth,43.551629267,-81.38571314
7557,Huron Perth Healthcare Alliance-Stratford,43.368721684,-80.9954347
7558,Huron Perth Healthcare Alliance-Stratford,43.368721684,-80.9954347
7559,Huron Perth Healthcare Alliance-Stratford,43.368721684,-80.9954347
7560,Huron Perth Healthcare Alliance-Stratford,43.368721684,-80.9954347
7561,Huron Perth Healthcare Alliance-Stratford,43.368721684,-80.9954347
7577,Southlake Regional Health Centre-RCC Finch,43.75528377,-79.52661403
7583,University Health Network-UHN-RCC,43.688827248,-79.50798713
7584,Sinai Health System-UHN-RCC,43.688827248,-79.50798713
7585,Trillium Health Partners-UHN-RCC,43.688827248,-79.50798713
7599,Kingston Health Sciences-AHF-Windsor Retirement Residence,44.222389,-76.642182
7600,Unity Health Toronto-AHF-Weston Gardens Retirement,43.707456,-79.502199
7601,Unity Health Toronto-AHF-Cedarbrook Lodge,43.754973,-79.22471
7602,Scarborough Health Network-AHF-Cedarbrook Lodge-TCU,43.754973,-79.22471
7603,Scarborough Health Network-AHF-Sunrise-TCU,43.86302,-79.298982
7604,Peterborough Regional-AHF-Rubidge Retirement Residence,44.301107,-78.326071
7605,Southlake Regional Health Centre-AHF-Elden TCU,44.062667,-79.855214
7612,Southlake Regional Health Centre-AHF-Sunrise TCU,43.990156,-79.466746
7613,Oak Valley Health-AHF-Sunrise of Richmond Hill,43.86594,-79.436907
7614,Orillia Soldiers' Memorial-AHF-Champlain Manor,44.619526,-79.437636
7615,Orillia Soldiers' Memorial-AHF-Lake Simcoe Retirement Residence & Assisted Living,44.595193,-79.407058
7616,St. Josephs Hamilton-AHF-St. Joseph's Villa,43.2617504,-79.9576976
7618,Hamilton Health Sciences-AHF-St. Joseph's Villa,43.2617504,-79.9576976
